Account_Key,Billing_Num,Book_key,Book_Cycle,Billing_Cycle,Balance,BAR,Total_Due,TDtoBRatio,Instalment,Opening_Balance,Opening_Arrears,Opening_Total_Due,Opening_acc_status,Opening_acc_age,Current_Due,Xdays_Due,Due_30days,Due_60days,Due_90days,Due_120days,Due_150days,Due_180days,Due_210days,Current_per,Xdays_per,30days_per,60days_per,90days_per,120days_per,150days_per,180days_per,210days_per,Deliquency,DC,TDtoBal,ARtoBal,Recency,Account_Age,Case_Age,Original_Band,Current_Band,Existing_Account,PropensistyToRol,BehaviourRiskScore,PaymentProjectionScore,Digigroup,Contact_Score,Credit_Risk,Missing,PContacts,PRPCs,PSMSs,PEmails,PLetters,PDOs,PPTPs,PAttempts,Previous_Account,Previous_Total_Due,Previous_Payment,Previous_Payment_Amount,Previous_Payment_Perc,Previous_Cure,Current_Payment,Current_Payment_Amount,Current_Cure,Age,Gender,LSM,Income_Band,Home_Ownership_Status,Director_Status,ped_id_number,Person1_Score,Person1_MaritalStatus,Person1_MarriageDate,Person1_Gender,Deceased1_IsDeceased,Deceased1_DateOfDeath,Deceased1_PlaceOfDeath,Address1_Score,Address1_ComplexNumber,CreditScore1_CreditScore,CreditScore1_CreditScoreCategory,StrikeDates1_StrikeDate1,StrikeDates1_StrikeDate2,StrikeDates1_StrikeDate3,Judgements1_PersonName,Judgements1_Plaintiff,Judgements1_Attorneys,Judgements1_JudgmentAmount,Income1_Income,Income1_Confidence,EagleEye1_HasDefault,EagleEye1_HasJudgment,EagleEye1_IsDirector,EagleEye1_UnderDebtReview,EagleEye1_OwnsProperty,EagleEye1_LastEmploymentUpdate,EagleEye1_HasPPAccounts,EagleEye1_HasPPAdverse,CellNumber1_Score,CellNumber1_TelNumber,CellNumber1_TelType,CellNumber1_LatestDate,CellNumber2_Score,CellNumber2_TelNumber,CellNumber2_TelType,CellNumber2_LatestDate,CellNumber3_Score,CellNumber3_TelNumber,CellNumber3_TelType,CellNumber3_LatestDate,WorkNumber1_Score,WorkNumber1_TelNumber,WorkNumber1_TelType,WorkNumber1_LatestDate,WorkNumber2_Score,WorkNumber2_TelNumber,WorkNumber2_TelType,WorkNumber2_LatestDate,WorkNumber3_Score,WorkNumber3_TelNumber,WorkNumber3_TelType,WorkNumber3_LatestDate,HomeNumber1_Score,HomeNumber1_TelNumber,HomeNumber1_TelType,HomeNumber1_LatestDate,HomeNumber2_Score,HomeNumber2_TelNumber,HomeNumber2_TelType,HomeNumber2_LatestDate,HomeNumber3_Score,HomeNumber3_TelNumber,HomeNumber3_TelType,HomeNumber3_LatestDate,Employer1_OriginalEmployerName,Employer1_Occupation,Employer1_LatestDate,Employer1_EmployerTelephone,Employer2_OriginalEmployerName,Employer2_Occupation,Employer2_LatestDate,Employer2_EmployerTelephone
1104956979,2,6635,Oct 2025,1,75695.06,0.5973,45214.3,0.5973,3413.38,75923.49,44002.48,44439.01,0,4,17461.52,16947.52,6899.88,3905.38,0.0,0.0,0.0,0.0,0.0,0.3862,0.3748,0.1526,0.0864,0.0,0.0,0.0,0.0,0.0,4,4,0.5973,0.5973,9,24,727,1,1,1,0.2964,248.9,0.0803,5,29.0,9.0,1,5,1,2,1,2,1,3,12,-1,42077.48,1,25605.04,0.6085,0,1,29588.13,0,47.0,2.0,5,6,0,99,9648471434656,100.0,Divorced,None,,False,,,83.9,280.0,,,26.0,24.0,11.0,,,,0,4749.0,Low,True,False,False,False,True,2022-09-16,False,False,72.5,,,2023-03-16,,0763388510,Cell,,,0720824884,,2021-01-07,94.6,,Home,2022-10-30,,0844650377,Home,2022-07-24,90.0,0720319806,,,84.2,,Cell,,97.2,0763425608,Work,2023-05-28,,0740414349,,,Shoprite,Nurse,2019-05-23,,Old Mutual,Teacher,,0763572935
1104955383,2,6637,Oct 2025,4,79048.27,0.4535,35848.19,0.4535,1839.65,80428.0,35259.58,36468.71,0,6,35848.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4535,0.4535,23,4,140,3,4,1,0.0134,720.42,,5,58.0,2.0,0,1,1,4,0,1,1,0,4,1,35153.02,0,0.0,0.0,0,0,0.0,0,57.0,2.0,5,4,0,1,7369064630286,100.0,Married,Unknown,Male,False,,,41.3,,720.0,Normal,19.0,19.0,1.0,,,,0,10431.0,Low,True,False,False,False,False,2018-11-06,True,False,83.2,,,,55.0,0719021259,Cell,2023-10-18,99.9,0736012587,Work,2024-06-05,,,Cell,,92.8,,Cell,,90.1,0820148764,,,,,,2020-07-13,,0819676830,,,80.4,,,,,Engineer,2021-12-10,,FNB,Teacher,2020-05-16,
1106013822,2,6637,Oct 2025,2,22004.23,0.8187,18015.66,0.8187,942.44,22789.44,17134.89,18331.56,0,9,18015.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8187,0.8187,10,49,1479,1,3,1,0.0704,217.69,0.6351,1,60.0,,1,0,0,0,1,0,1,0,4,1,17162.95,0,0.0,0.0,0,0,0.0,0,60.0,2.0,4,1,2,1,7695642294886,100.0,Single,,Male,False,,,69.8,,540.0,Normal,12.0,20.0,18.0,,,,0,1095.0,Low,True,False,False,False,False,,True,False,,0812120093,Work,,,,Cell,2020-10-11,,0843155879,Home,2023-12-04,92.6,0817085919,Cell,2021-12-30,,,,2021-03-05,99.1,,,,,,,2025-03-10,81.7,,,,66.0,0717650529,,2025-10-14,,Clerk,2025-05-02,,Woolworths,Supervisor,2024-06-05,
1106013398,1,664,Dec 2025,2,53741.45,0.755,40576.64,0.755,3197.74,51404.67,40756.51,41614.62,0,7,40576.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.755,0.755,9999,0,9,3,5,0,0.6176,735.81,0.475,4,28.0,5.0,0,0,0,0,1,0,1,2,0,0,0.0,0,0.0,0.0,0,0,0.0,0,48.0,1.0,1,8,99,99,5153588434396,100.0,Married,Unknown,Male,False,,,,,490.0,Normal,3.0,,7.0,,,,0,8068.0,Medium,False,True,False,False,True,,True,True,66.7,,Work,2025-09-10,51.5,0835973720,Cell,,,,,,67.6,0797568622,Work,2023-11-24,,0747328612,,,,0817458510,Home,2023-04-09,,,Cell,,88.5,0713903892,,,75.2,0746411453,Home,2024-09-03,,Clerk,2019-07-14,0718764215,Woolworths,,2019-06-09,0784932792
1104954471,3,6647,Oct 2025,4,53203.43,0.5583,29703.81,0.5583,2828.76,51430.87,31043.24,30606.86,0,10,2096.19,6333.46,2822.68,2304.94,2187.22,5149.96,2517.39,6291.97,0.0,0.0706,0.2132,0.095,0.0776,0.0736,0.1734,0.0847,0.2118,0.0,8,8,0.5583,0.5583,19,31,934,5,3,1,0.5571,,0.2964,5,6.0,,0,0,0,5,0,2,0,3,4,-1,27610.61,0,0.0,0.0,0,1,19305.48,0,64.0,2.0,99,7,0,1,3784510678542,100.0,,None,,False,,,,,840.0,Normal,0.0,7.0,0.0,,,,0,3029.0,Low,False,False,False,True,True,2020-07-15,False,False,90.4,0728954941,Home,,67.8,0781123731,,,,,Home,,82.9,0845196920,Home,2023-03-20,53.7,,Home,2024-10-21,62.0,0829838084,Home,2020-12-10,,0713870046,,,,0727718478,Work,,,0745307557,,2025-07-20,Self Employed,Technician,2016-04-23,,,Teacher,,0841531756
1105129927,1,6637,Oct 2025,2,33512.35,0.815,27313.33,0.815,1871.68,33466.42,27644.28,26696.86,0,12,6277.87,2709.54,7447.76,1360.93,8034.27,1482.96,0.0,0.0,0.0,0.2298,0.0992,0.2727,0.0498,0.2942,0.0543,0.0,0.0,0.0,6,6,0.815,0.815,31,27,812,5,5,1,0.063,909.86,0.0204,2,55.0,1.0,1,9,3,4,1,0,2,3,29,1,27058.94,1,18830.56,0.6959,0,0,0.0,0,,1.0,99,1,99,0,4430637043614,100.0,,None,Female,False,,,,,380.0,ThinFile,4.0,8.0,28.0,,,,0,4158.0,Low,False,False,True,False,True,,True,False,,0828961351,Work,2023-11-04,,,Work,2025-06-01,97.9,0820090163,,2022-06-24,77.2,0746815742,,,,0812274592,,2022-08-24,70.6,,Cell,2020-03-29,,0768437946,,,,0794226627,,,69.8,0727870645,Cell,,Eskom,,,,Standard Bank,,,0817754469
1105236991,2,6634,Dec 2025,2,69811.21,0.3358,23445.44,0.3358,3077.8,67908.49,23901.38,23347.53,0,4,5222.11,3778.49,7745.55,6699.29,0.0,0.0,0.0,0.0,0.0,0.2227,0.1612,0.3304,0.2857,0.0,0.0,0.0,0.0,0.0,4,4,0.3358,0.3358,46,4,137,2,5,1,0.0427,287.66,0.944,10,1.0,4.0,0,8,7,4,1,0,1,0,20,-1,21509.15,0,0.0,0.0,0,0,0.0,0,42.0,2.0,1,1,0,1,2239208693756,100.0,Married,2013-05-22,,,,,86.5,430.0,400.0,ThinFile,0.0,18.0,22.0,,,,0,8388.0,Medium,False,False,False,False,False,2020-01-21,True,False,,0838728925,Cell,,77.2,0795565845,Cell,2025-04-23,95.1,0813209240,Work,2022-08-04,,,,2022-10-11,98.8,0719609248,Cell,2024-01-13,,,,2021-06-21,,0823197895,Cell,2024-02-17,79.0,0722363266,Cell,,69.0,0765068410,Cell,,Self Employed,Teacher,2015-06-12,0782906816,Shoprite,Director,2018-10-18,
1105127112,3,6647,Dec 2025,1,31224.61,0.759,23700.37,0.759,1746.55,31723.38,22895.22,24209.92,0,2,3735.2999999999997,10363.7,7844.3,1757.07,0.0,0.0,0.0,0.0,0.0,0.1576,0.4373,0.331,0.0741,0.0,0.0,0.0,0.0,0.0,4,4,0.759,0.759,37,46,1405,4,4,-1,0.2484,583.66,0.9298,6,12.0,1.0,1,10,10,3,2,0,0,1,8,-1,22244.46,0,0.0,0.0,0,0,0.0,0,21.0,1.0,99,2,0,99,2480412827976,100.0,Single,None,,False,,,68.0,,600.0,Normal,26.0,20.0,,,,,0,1967.0,Low,False,False,False,False,True,2022-05-14,True,False,,0765010583,,2022-04-06,88.2,0819040063,Work,2022-09-25,81.9,0795227307,Home,2022-12-11,,0789834293,Work,2020-03-11,86.4,,Home,,66.8,0819362075,,2025-11-27,70.6,0723453532,,,87.6,,Home,2024-07-13,80.0,0760173514,,,Eskom,Supervisor,2018-02-06,,,Engineer,2024-11-04,
1105072999,2,6638,Jan 2026,4,62250.01,0.9391,58461.42,0.9391,1368.0,65027.44,57581.5,57977.34,0,2,58461.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9391,0.9391,9999,0,4,4,1,0,0.2988,6.01,0.2662,6,90.0,4.0,0,0,0,0,0,0,2,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,1.0,3,3,1,99,9772546236941,100.0,Divorced,None,Female,False,,,46.8,140.0,810.0,Normal,3.0,19.0,,,,,0,5145.0,Medium,True,True,False,True,False,2019-01-19,True,False,,0825833737,Home,2022-11-02,96.9,0846813625,,2024-06-30,64.7,,Cell,2022-07-05,93.0,0812757780,Home,,,,,2021-08-02,75.7,,,,,,,2023-08-08,94.1,0731562204,Home,2023-10-10,,,Work,,Self Employed,,2023-01-14,,ABC Corp,Driver,2021-11-26,0765376090
1105123939,4,6637,Dec 2025,4,72007.43,0.5269,37940.89,0.5269,3716.88,73734.36,39325.31,36489.75,0,7,37940.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5269,0.5269,9999,0,12,5,3,0,0.2038,,0.5529,4,31.0,,1,0,0,0,0,0,0,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,40.0,2.0,99,7,1,99,4095761379542,100.0,Single,,Male,False,,,60.1,,,,0.0,0.0,7.0,,,,0,,,False,False,False,False,False,2022-10-16,True,False,69.7,,,2025-02-19,64.3,0780085697,,2024-12-15,51.3,0791466971,Work,,,0745748704,,2023-11-20,93.2,0789789294,Work,2021-09-14,,0841811895,,2021-12-29,,,,2020-02-25,58.5,0784478810,,2023-12-19,,0725926388,,2024-08-30,Standard Bank,Clerk,2023-02-01,,,,,0816873073
1104955746,3,6638,Oct 2025,2,37346.8,0.9374,35008.83,0.9374,1747.94,35734.69,36522.88,33417.99,0,12,7399.349999999999,142.13,3164.14,3523.67,7214.77,7104.9,6459.87,0.0,0.0,0.2114,0.0041,0.0904,0.1007,0.2061,0.2029,0.1845,0.0,0.0,7,7,0.9374,0.9374,23,14,428,1,3,1,0.8834,97.77,0.2338,8,45.0,7.0,1,1,0,0,2,2,2,3,17,-1,35761.63,0,0.0,0.0,0,1,22087.94,0,,,3,99,0,1,3214318839497,100.0,Divorced,Unknown,Female,False,,,72.4,,570.0,Normal,10.0,,18.0,,,,0,5545.0,Low,False,True,False,False,False,2018-07-01,True,False,,0829026279,Cell,2025-03-16,,,Cell,2024-07-29,61.4,0814524212,,2023-08-08,93.9,0748273424,Home,2020-04-17,59.3,0719581831,Work,2024-04-12,,0839272225,Work,,55.0,,Cell,2024-07-12,82.8,,Cell,2023-10-09,99.6,0839734069,Cell,2020-04-08,Eskom,Supervisor,2023-10-27,0715245899,,Analyst,2024-04-15,0782883913
1105235327,3,6634,Jan 2026,4,1353.01,0.3972,537.42,0.3972,57.58,1384.88,534.54,546.56,0,10,537.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.3972,0.3972,16,88,2650,1,2,-1,0.6836,909.73,0.0944,1,78.0,5.0,1,8,3,2,2,1,2,3,18,1,557.53,1,428.3,0.7682,0,0,0.0,0,40.0,1.0,99,99,99,99,2599779338595,100.0,Divorced,,Female,False,,,62.6,,840.0,Normal,13.0,8.0,9.0,,,,0,,,True,False,False,False,False,2021-11-02,False,False,93.0,0799776709,Home,,,0841360822,,2020-01-11,,,,2021-06-16,65.9,0821518045,,,,0736582469,,,,0848401972,,2022-08-27,,0837885262,Home,,76.1,0769188175,Cell,2025-04-04,,,Work,,Shoprite,,2020-11-16,,,,2017-11-23,0848583561
1106012887,3,664,Jan 2026,2,17789.22,0.5527,9831.9,0.5527,536.33,17767.76,9689.68,9945.54,0,2,819.28,4068.2,4944.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.4138,0.5029,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.5527,0.5527,23,99,2978,4,1,1,0.8537,349.48,0.8329,8,64.0,-1.0,1,9,5,3,1,0,1,2,16,1,9747.91,1,5949.03,0.6103,0,1,5791.38,0,,1.0,99,7,99,0,8492331027286,100.0,Single,None,Female,False,,,52.5,,,,3.0,10.0,10.0,,,,0,10436.0,Low,False,False,False,False,True,2024-09-30,True,False,82.6,,Home,,,,Home,,79.4,,Work,2025-11-23,,,Cell,2021-09-08,89.0,0787605385,,,50.2,0819553205,,2023-12-10,63.3,0832616210,,2024-06-29,58.5,,Cell,2021-08-26,,,Cell,2023-09-05,,,2025-06-07,0839123111,,,,0817789408
1105077274,3,664,Dec 2025,1,11865.38,0.9686,11492.82,0.9686,406.53,11306.26,11064.69,12022.08,0,5,11492.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9686,0.9686,9999,0,3,5,3,0,0.4717,206.18,0.5105,10,9.0,0.0,1,0,0,0,2,0,0,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,29.0,2.0,10,3,0,0,,100.0,Divorced,Unknown,Female,,,,42.3,634.0,730.0,Normal,,3.0,29.0,,,,0,4564.0,Low,False,False,False,False,False,2018-12-31,False,False,68.2,0721357776,Cell,2025-01-03,,,,2021-05-23,98.7,0815869374,Home,2025-12-11,,,Cell,,58.4,0728992682,Cell,,,,,,91.0,0844714323,Work,,99.7,0711585877,,,75.8,,Cell,,Old Mutual,Supervisor,2022-06-19,0716049814,,,2024-08-09,
1106016181,2,6634,Oct 2025,3,57084.85,0.6604,37701.2,0.6604,1492.31,59378.58,37822.76,39187.66,0,3,6308.87,9703.32,7467.36,8962.97,5258.68,0.0,0.0,0.0,0.0,0.1673,0.2574,0.1981,0.2377,0.1395,0.0,0.0,0.0,0.0,5,5,0.6604,0.6604,8,110,3302,5,4,-1,0.7788,748.54,0.1897,7,22.0,3.0,1,4,0,0,1,0,1,1,21,1,40022.8,0,0.0,0.0,0,1,26760.04,0,39.0,,9,99,2,99,0323525305175,100.0,Married,Unknown,Female,False,,,55.6,1.0,640.0,Normal,,,16.0,,,,0,2917.0,Low,False,False,False,True,False,2024-07-03,True,False,,0812996989,Home,2022-05-06,,,Home,2020-04-09,,0714776954,Work,2023-03-12,93.2,0842788821,Cell,2020-08-10,87.2,0833832727,,2021-06-03,,0726220189,,,,0786354979,,,,,Cell,,,,Cell,2024-04-21,Standard Bank,Engineer,2018-05-04,0828871819,FNB,Analyst,2016-03-09,
1105079493,2,6636,Dec 2025,2,46713.92,0.3668,17134.95,0.3668,1816.73,47025.17,17986.02,16867.78,0,10,3687.13,3485.17,2553.13,409.36,1584.1,1339.54,1090.94,2985.58,0.0,0.2152,0.2034,0.149,0.0239,0.0924,0.0782,0.0637,0.1742,0.0,8,8,0.3668,0.3668,13,3,96,4,4,1,0.2208,223.74,0.2671,8,55.0,,0,5,4,5,1,1,2,0,19,-1,16494.37,1,12513.34,0.7586,0,0,0.0,0,57.0,1.0,99,3,0,99,0012842378311,100.0,Widowed,Unknown,Male,False,,,42.6,851.0,780.0,Normal,24.0,10.0,30.0,,,,0,1639.0,Low,True,False,True,False,False,2018-05-06,True,False,,0746915682,Home,,57.1,,Home,2021-09-14,71.6,,,2021-08-24,50.2,,Work,2022-05-07,80.0,0721365257,,2020-12-03,,0797793446,,2020-08-08,73.0,0830087183,,,59.0,0816270257,,2020-02-09,90.4,0728559870,Cell,2021-03-22,Self Employed,Nurse,2025-02-05,,,Engineer,2023-08-20,
1105075807,4,6648,Nov 2025,1,47395.18,0.4162,19727.52,0.4162,1876.55,47530.46,19224.62,19194.87,0,3,19727.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4162,0.4162,9999,0,10,1,4,0,0.8044,143.55,0.1454,5,12.0,3.0,1,0,0,0,2,0,0,2,0,0,0.0,0,0.0,0.0,0,0,0.0,0,55.0,1.0,8,99,0,0,9639573989515,100.0,Divorced,1995-02-14,Female,False,,,49.7,,760.0,Normal,2.0,,16.0,,,,0,5038.0,Low,False,True,False,False,True,,True,False,72.4,0837488086,Home,,87.4,,,,97.2,,Work,,54.8,0781402758,Cell,2025-12-10,,0790533405,Home,,,,Cell,2021-01-28,,,,2025-08-19,96.7,0714920132,Home,2023-08-15,67.0,0782721396,Work,2025-10-23,,Manager,2017-03-18,0831689581,Sasol,Driver,,
1106013078,2,6637,Nov 2025,4,15655.71,0.951,14888.71,0.951,360.07,14952.13,15494.48,15274.25,0,2,2833.63,430.15,2021.83,3272.36,3015.28,3315.46,0.0,0.0,0.0,0.1903,0.0289,0.1358,0.2198,0.2025,0.2227,0.0,0.0,0.0,6,6,0.951,0.951,27,10,306,2,5,1,0.5779,609.46,0.1144,6,68.0,0.0,0,4,3,3,1,1,0,2,25,1,14658.82,1,14341.69,0.9784,0,1,13726.04,0,37.0,1.0,99,99,0,99,8947840608191,100.0,Widowed,Unknown,Male,False,,,,,790.0,Normal,16.0,28.0,,,,,0,11928.0,Low,True,False,False,False,True,2025-05-04,True,False,56.8,0761884276,Work,2025-01-07,55.9,0837395395,,2025-09-14,,0720487983,Home,2024-03-20,,0790793590,Work,2025-03-10,,0730901305,Work,2025-10-24,,,Home,,,,,2023-05-15,73.5,,,2022-11-20,59.8,0729367271,,2024-06-19,Old Mutual,Driver,2017-07-16,0762061279,,,,
1106018772,3,6648,Nov 2025,3,11009.16,0.4769,5250.49,0.4769,627.28,11197.02,5140.71,5063.2,0,10,1899.73,317.37,1807.56,1225.83,0.0,0.0,0.0,0.0,0.0,0.3618,0.0604,0.3443,0.2335,0.0,0.0,0.0,0.0,0.0,4,4,0.4769,0.4769,41,90,2701,3,5,-1,0.5556,670.18,0.9714,6,83.0,1.0,1,9,4,1,2,0,0,3,2,1,5426.99,0,0.0,0.0,0,0,0.0,0,25.0,1.0,6,2,2,99,8824241550865,,,2002-09-16,Female,False,,,82.5,462.0,500.0,Normal,7.0,8.0,11.0,,,,0,10018.0,Medium,False,False,False,False,True,,True,True,,,,,71.9,0844481672,,2020-12-20,83.6,0828758250,,2024-03-04,,,,2022-01-30,,0747390462,Work,2025-08-15,,0783692976,Work,2024-01-08,77.9,,,,54.3,,Home,,,,Cell,,Shoprite,Clerk,2024-08-26,0821437906,FNB,Technician,2022-04-25,
1105074772,3,664,Jan 2026,1,74940.95,0.9947,74543.13,0.9947,4357.97,74569.53,74755.29,74755.44,0,8,43197.62,31345.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795,0.4205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.9947,0.9947,2,31,946,3,4,1,0.4066,891.65,0.6122,7,49.0,8.0,1,5,1,2,1,2,0,2,15,1,80106.75,0,0.0,0.0,0,1,64034.35,0,,2.0,9,99,0,0,2828087278097,100.0,Widowed,2015-11-14,Male,False,,,80.4,,,,17.0,11.0,16.0,,,,0,2184.0,Low,True,False,False,False,False,2022-10-08,True,False,69.3,,,,,0833364809,Home,2023-12-11,,,,,93.8,0818398757,,,85.4,0847450753,Cell,2022-11-20,66.0,0745468467,Cell,2023-03-11,61.9,0797042839,Home,2020-02-23,85.4,0787368915,Work,2021-08-05,,0728654511,Home,,,Engineer,2020-09-24,0810141890,Woolworths,Manager,,
1105239319,1,6637,Dec 2025,1,67994.38,0.9368,63699.99,0.9368,1748.46,67619.98,62486.36,66769.66,0,9,2644.94,11748.42,11745.75,10605.77,9385.93,4808.91,6571.87,6188.4,0.0,0.0415,0.1844,0.1844,0.1665,0.1473,0.0755,0.1032,0.0971,0.0,8,8,0.9368,0.9368,23,40,1212,1,5,-1,0.9045,474.8,0.327,7,98.0,8.0,0,9,8,5,0,2,0,1,20,1,65506.21,0,0.0,0.0,0,0,0.0,0,75.0,,3,6,2,1,1595209157305,,Married,2009-10-22,Female,False,,,89.3,,770.0,Normal,,17.0,4.0,,,,0,1833.0,Low,False,False,False,False,True,2024-03-30,False,False,96.6,0719748873,,2023-07-05,58.9,0735683626,,,,0817509453,,,61.3,0791411282,Cell,,,0793983286,Work,2021-08-15,63.9,0760897791,Cell,,89.5,0832172865,Home,2024-08-13,61.9,0716600351,Home,2020-07-06,80.4,,,2020-03-31,Self Employed,Engineer,2024-03-19,,Sasol,,2016-06-25,0789032485
1104955163,2,664,Nov 2025,2,78705.81,0.969,76269.07,0.969,4648.81,75262.99,75963.63,73009.1,0,11,21682.17,12658.36,41928.54,0.0,0.0,0.0,0.0,0.0,0.0,0.2843,0.166,0.5497,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.969,0.969,24,58,1754,2,1,1,0.0991,719.43,0.7872,10,72.0,1.0,1,10,9,5,0,2,0,1,9,-1,79068.02,1,51685.91,0.6537,0,1,39332.01,0,32.0,1.0,99,7,1,99,5203520000620,100.0,,None,Male,False,,,,,780.0,Normal,30.0,2.0,18.0,,,,0,2299.0,Low,False,False,False,False,False,2018-05-27,True,False,,,,2025-10-21,,,,,,0787045066,,2025-10-04,97.7,,Home,,,0765372788,Cell,2025-05-02,83.9,0732383167,,,80.0,0832223288,Cell,2020-06-02,,,,2025-03-04,91.2,,Cell,2025-03-07,ABC Corp,Director,2016-03-18,,Sasol,Nurse,2017-08-21,0812797330
1105127234,3,664,Dec 2025,3,19363.7,0.449,8693.44,0.449,816.39,19903.23,8674.15,8667.23,0,2,8693.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.449,0.449,39,71,2150,4,1,1,,895.39,,5,78.0,-1.0,1,7,7,1,0,1,0,0,5,-1,7858.08,0,0.0,0.0,0,0,0.0,0,21.0,1.0,99,7,1,0,1754333142938,100.0,Widowed,None,Female,False,,,98.2,,780.0,Normal,15.0,4.0,30.0,,,,0,1405.0,Low,False,False,False,False,False,,True,True,,0721231929,,,92.6,0826407257,Home,2020-09-08,67.5,0768894782,Work,2022-06-21,,0784953076,Home,2022-07-30,83.4,0737958143,Cell,2023-01-26,82.3,0729628092,,2025-06-07,92.2,0781012326,Cell,,,,,,62.7,0749115122,,2023-03-24,,Manager,2022-12-31,,Metro Municipality,Clerk,,
1105122788,2,664,Dec 2025,3,71267.55,0.4414,31458.8,0.4414,3061.72,69718.65,31156.66,30149.16,0,2,24388.59,578.14,6492.07,0.0,0.0,0.0,0.0,0.0,0.0,0.7753,0.0184,0.2064,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.4414,0.4414,3,111,3338,4,4,1,0.949,935.03,0.6398,8,91.0,8.0,1,7,4,3,0,1,2,1,2,-1,31546.93,1,29671.25,0.9405,0,0,0.0,0,57.0,2.0,99,8,99,1,9376948480517,100.0,Widowed,Unknown,Male,False,,,84.5,,410.0,ThinFile,13.0,10.0,23.0,,,,0,,,True,False,True,False,False,,True,False,60.6,0810072713,,,,0844005505,Home,2025-06-19,79.6,0784045411,,2022-05-03,63.7,,Cell,,90.5,0745377276,Home,,98.7,0830804760,,2020-12-21,82.8,,,2025-03-24,88.9,,Work,,86.7,,Work,,,,,0826578624,XYZ Ltd,Engineer,,0844754484
1105129960,1,664,Oct 2025,3,70626.18,0.7242,51149.79,0.7242,2215.73,69103.72,53609.31,53389.4,0,4,9743.64,1354.63,11780.37,5158.85,2120.46,12410.34,8581.5,0.0,0.0,0.1905,0.0265,0.2303,0.1009,0.0415,0.2426,0.1678,0.0,0.0,7,7,0.7242,0.7242,33,87,2630,2,5,1,0.7477,,0.8421,5,16.0,7.0,0,3,2,3,1,0,1,0,6,1,51546.36,0,0.0,0.0,0,0,0.0,0,27.0,2.0,5,2,2,0,5821287761313,,Married,None,Male,False,,,,170.0,,,5.0,3.0,,,,,0,,,False,False,True,False,False,2025-08-08,True,False,79.8,0816569482,Home,2020-11-01,,0797021079,Cell,,90.0,0818457591,,,,0833822955,,,,0787874446,,,52.0,,,2024-02-22,73.4,,,2025-04-28,66.7,0765976324,,2023-10-14,,0733858531,,2024-08-06,Shoprite,Manager,,,,,2019-11-14,
1105124676,4,6637,Jan 2026,1,50918.04,0.7293,37135.5,0.7293,2745.14,50802.22,37960.05,38280.68,0,1,37135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7293,0.7293,9999,0,11,3,2,0,0.4277,389.96,0.251,3,36.0,9.0,0,0,0,0,0,1,2,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,29.0,1.0,9,2,0,0,6775564704254,,Widowed,,Female,False,,,96.1,,790.0,Normal,24.0,8.0,22.0,,,,0,3376.0,Low,False,False,False,True,True,2024-07-22,False,False,,,,2022-01-04,,0741605591,Work,,79.3,,,2024-08-07,,,,2025-12-24,50.4,0725043340,Work,2022-11-20,55.5,,,2024-06-09,68.1,,,,,0747915403,,2022-09-18,62.9,0783020262,Cell,,Sasol,,2018-11-03,,XYZ Ltd,Nurse,2015-05-14,
